model,scenario,init_time,step,lead_hours,lead_day,global_mean_k,global_mean_anomaly_k,reference_global_mean_k,reference_global_mean_anomaly_k,initial_global_mean_k,metric_id,metric_variable,metric_level_hpa,reference
GraphCast,,2023-01-08T06:00,1,6.0,0.25,280.20892333984375,0.060882568359375,280.24639892578125,0.098358154296875,280.1480407714844,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-08T06:00,2,12.0,0.5,280.1607666015625,0.012725830078125,280.2131652832031,0.06512451171875,280.1480407714844,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-08T06:00,3,18.0,0.75,280.07769775390625,-0.070343017578125,280.12713623046875,-0.020904541015625,280.1480407714844,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-08T06:00,4,24.0,1.0,280.01312255859375,-0.134918212890625,280.0643615722656,-0.08367919921875,280.1480407714844,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-08T06:00,5,30.0,1.25,280.09344482421875,-0.054595947265625,280.13922119140625,-0.008819580078125,280.1480407714844,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-08T06:00,6,36.0,1.5,280.0592956542969,-0.0887451171875,280.1214294433594,-0.026611328125,280.1480407714844,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-08T06:00,7,42.0,1.75,279.98748779296875,-0.160552978515625,280.06524658203125,-0.082794189453125,280.1480407714844,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-08T06:00,8,48.0,2.0,279.9284362792969,-0.2196044921875,279.9933776855469,-0.1546630859375,280.1480407714844,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-08T06:00,9,54.0,2.25,279.99163818359375,-0.156402587890625,280.0469970703125,-0.101043701171875,280.1480407714844,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-08T06:00,10,60.0,2.5,279.9570617675781,-0.19097900390625,279.9987487792969,-0.1492919921875,280.1480407714844,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-08T06:00,11,66.0,2.75,279.8902587890625,-0.257781982421875,279.9863586425781,-0.16168212890625,280.1480407714844,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-08T06:00,12,72.0,3.0,279.84478759765625,-0.303253173828125,279.923828125,-0.224212646484375,280.1480407714844,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-08T06:00,13,78.0,3.25,279.9085388183594,-0.239501953125,279.99871826171875,-0.149322509765625,280.1480407714844,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-08T06:00,14,84.0,3.5,279.8836975097656,-0.26434326171875,279.9614562988281,-0.18658447265625,280.1480407714844,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-08T06:00,15,90.0,3.75,279.8224792480469,-0.3255615234375,279.927978515625,-0.220062255859375,280.1480407714844,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-08T06:00,16,96.0,4.0,279.7661437988281,-0.38189697265625,279.871337890625,-0.276702880859375,280.1480407714844,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-08T06:00,17,102.0,4.25,279.8214111328125,-0.326629638671875,279.9202880859375,-0.227752685546875,280.1480407714844,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-08T06:00,18,108.0,4.5,279.7917175292969,-0.3563232421875,279.88568115234375,-0.262359619140625,280.1480407714844,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-08T06:00,19,114.0,4.75,279.7147521972656,-0.43328857421875,279.8134765625,-0.334564208984375,280.1480407714844,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-08T06:00,20,120.0,5.0,279.6518859863281,-0.49615478515625,279.755859375,-0.392181396484375,280.1480407714844,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-08T06:00,21,126.0,5.25,279.72552490234375,-0.422515869140625,279.8196105957031,-0.32843017578125,280.1480407714844,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-08T06:00,22,132.0,5.5,279.72314453125,-0.424896240234375,279.81964111328125,-0.328399658203125,280.1480407714844,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-08T06:00,23,138.0,5.75,279.66546630859375,-0.482574462890625,279.7735290527344,-0.37451171875,280.1480407714844,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-08T06:00,24,144.0,6.0,279.62615966796875,-0.521881103515625,279.73724365234375,-0.410797119140625,280.1480407714844,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-08T06:00,25,150.0,6.25,279.72442626953125,-0.423614501953125,279.8130798339844,-0.3349609375,280.1480407714844,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-08T06:00,26,156.0,6.5,279.72467041015625,-0.423370361328125,279.80523681640625,-0.342803955078125,280.1480407714844,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-08T06:00,27,162.0,6.75,279.6592712402344,-0.48876953125,279.7637634277344,-0.38427734375,280.1480407714844,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-08T06:00,28,168.0,7.0,279.62884521484375,-0.519195556640625,279.7362060546875,-0.411834716796875,280.1480407714844,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-08T06:00,29,174.0,7.25,279.7356262207031,-0.41241455078125,279.8216247558594,-0.326416015625,280.1480407714844,temperature_850hPa,temperature,850,ground_truth
