model,scenario,init_time,step,lead_hours,lead_day,global_mean_k,global_mean_anomaly_k,reference_global_mean_k,reference_global_mean_anomaly_k,initial_global_mean_k,metric_id,metric_variable,metric_level_hpa,reference
GraphCast,,2023-09-03T06:00,1,6.0,0.25,283.01220703125,0.085479736328125,283.0564270019531,0.12969970703125,282.9267272949219,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-09-03T06:00,2,12.0,0.5,282.9695129394531,0.04278564453125,282.9989929199219,0.072265625,282.9267272949219,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-09-03T06:00,3,18.0,0.75,282.87982177734375,-0.046905517578125,282.9696044921875,0.042877197265625,282.9267272949219,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-09-03T06:00,4,24.0,1.0,282.81927490234375,-0.107452392578125,282.8863220214844,-0.0404052734375,282.9267272949219,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-09-03T06:00,5,30.0,1.25,282.9256591796875,-0.001068115234375,283.00238037109375,0.075653076171875,282.9267272949219,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-09-03T06:00,6,36.0,1.5,282.9013977050781,-0.02532958984375,282.9739990234375,0.047271728515625,282.9267272949219,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-09-03T06:00,7,42.0,1.75,282.8070068359375,-0.119720458984375,282.91278076171875,-0.013946533203125,282.9267272949219,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-09-03T06:00,8,48.0,2.0,282.7501525878906,-0.17657470703125,282.8599548339844,-0.0667724609375,282.9267272949219,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-09-03T06:00,9,54.0,2.25,282.8741760253906,-0.05255126953125,282.9885559082031,0.06182861328125,282.9267272949219,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-09-03T06:00,10,60.0,2.5,282.8611755371094,-0.0655517578125,282.97174072265625,0.045013427734375,282.9267272949219,temperature_850hPa,temperature,850,ground_truth
