model,scenario,init_time,step,lead_hours,lead_day,global_mean_k,global_mean_anomaly_k,reference_global_mean_k,reference_global_mean_anomaly_k,initial_global_mean_k,metric_id,metric_variable,metric_level_hpa,reference
GraphCast,,2023-01-17T06:00,1,6.0,0.25,279.8697204589844,0.072998046875,279.8957214355469,0.0989990234375,279.7967224121094,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-17T06:00,2,12.0,0.5,279.8584289550781,0.06170654296875,279.8821105957031,0.08538818359375,279.7967224121094,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-17T06:00,3,18.0,0.75,279.8053283691406,0.00860595703125,279.8640441894531,0.06732177734375,279.7967224121094,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-17T06:00,4,24.0,1.0,279.7852783203125,-0.011444091796875,279.8327331542969,0.0360107421875,279.7967224121094,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-17T06:00,5,30.0,1.25,279.8749694824219,0.0782470703125,279.9575500488281,0.16082763671875,279.7967224121094,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-17T06:00,6,36.0,1.5,279.8613586425781,0.06463623046875,279.92132568359375,0.124603271484375,279.7967224121094,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-17T06:00,7,42.0,1.75,279.81158447265625,0.014862060546875,279.87091064453125,0.074188232421875,279.7967224121094,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-17T06:00,8,48.0,2.0,279.7710876464844,-0.025634765625,279.8307800292969,0.0340576171875,279.7967224121094,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-17T06:00,9,54.0,2.25,279.8337707519531,0.03704833984375,279.9345703125,0.137847900390625,279.7967224121094,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-17T06:00,10,60.0,2.5,279.7839660644531,-0.01275634765625,279.89044189453125,0.093719482421875,279.7967224121094,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-17T06:00,11,66.0,2.75,279.7218933105469,-0.0748291015625,279.8381042480469,0.0413818359375,279.7967224121094,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-17T06:00,12,72.0,3.0,279.6869812011719,-0.1097412109375,279.8014831542969,0.0047607421875,279.7967224121094,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-17T06:00,13,78.0,3.25,279.77203369140625,-0.024688720703125,279.8984375,0.101715087890625,279.7967224121094,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-17T06:00,14,84.0,3.5,279.7511901855469,-0.0455322265625,279.8802795410156,0.08355712890625,279.7967224121094,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-17T06:00,15,90.0,3.75,279.7037353515625,-0.092987060546875,279.8622131347656,0.06549072265625,279.7967224121094,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-17T06:00,16,96.0,4.0,279.68115234375,-0.115570068359375,279.808837890625,0.012115478515625,279.7967224121094,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-17T06:00,17,102.0,4.25,279.7677001953125,-0.029022216796875,279.8999938964844,0.103271484375,279.7967224121094,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-17T06:00,18,108.0,4.5,279.7462463378906,-0.05047607421875,279.8752746582031,0.07855224609375,279.7967224121094,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-17T06:00,19,114.0,4.75,279.6888732910156,-0.10784912109375,279.84527587890625,0.048553466796875,279.7967224121094,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-17T06:00,20,120.0,5.0,279.65289306640625,-0.143829345703125,279.7976379394531,0.00091552734375,279.7967224121094,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-17T06:00,21,126.0,5.25,279.72686767578125,-0.069854736328125,279.887451171875,0.090728759765625,279.7967224121094,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-17T06:00,22,132.0,5.5,279.6930847167969,-0.1036376953125,279.83001708984375,0.033294677734375,279.7967224121094,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-17T06:00,23,138.0,5.75,279.6164245605469,-0.1802978515625,279.7684326171875,-0.028289794921875,279.7967224121094,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-17T06:00,24,144.0,6.0,279.55377197265625,-0.242950439453125,279.7076721191406,-0.08905029296875,279.7967224121094,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-17T06:00,25,150.0,6.25,279.6219177246094,-0.1748046875,279.81658935546875,0.019866943359375,279.7967224121094,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-17T06:00,26,156.0,6.5,279.6141052246094,-0.1826171875,279.81689453125,0.020172119140625,279.7967224121094,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-17T06:00,27,162.0,6.75,279.5527038574219,-0.2440185546875,279.77569580078125,-0.021026611328125,279.7967224121094,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-17T06:00,28,168.0,7.0,279.5062255859375,-0.290496826171875,279.7408142089844,-0.055908203125,279.7967224121094,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-17T06:00,29,174.0,7.25,279.58026123046875,-0.216461181640625,279.8630065917969,0.0662841796875,279.7967224121094,temperature_850hPa,temperature,850,ground_truth
