model,scenario,init_time,step,lead_hours,lead_day,global_mean_k,global_mean_anomaly_k,reference_global_mean_k,reference_global_mean_anomaly_k,initial_global_mean_k,metric_id,metric_variable,metric_level_hpa,reference
GraphCast,,2023-07-08T06:00,1,6.0,0.25,283.6883544921875,0.136505126953125,283.7170715332031,0.16522216796875,283.5518493652344,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-08T06:00,2,12.0,0.5,283.69940185546875,0.147552490234375,283.720458984375,0.168609619140625,283.5518493652344,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-08T06:00,3,18.0,0.75,283.65924072265625,0.107391357421875,283.7155456542969,0.1636962890625,283.5518493652344,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-08T06:00,4,24.0,1.0,283.5883483886719,0.0364990234375,283.63702392578125,0.085174560546875,283.5518493652344,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-08T06:00,5,30.0,1.25,283.72772216796875,0.175872802734375,283.8009033203125,0.249053955078125,283.5518493652344,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-08T06:00,6,36.0,1.5,283.72998046875,0.178131103515625,283.77569580078125,0.223846435546875,283.5518493652344,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-08T06:00,7,42.0,1.75,283.6625671386719,0.1107177734375,283.7347106933594,0.182861328125,283.5518493652344,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-08T06:00,8,48.0,2.0,283.57159423828125,0.019744873046875,283.6299743652344,0.078125,283.5518493652344,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-08T06:00,9,54.0,2.25,283.7034912109375,0.151641845703125,283.7578430175781,0.20599365234375,283.5518493652344,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-08T06:00,10,60.0,2.5,283.7040710449219,0.1522216796875,283.74658203125,0.194732666015625,283.5518493652344,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-08T06:00,11,66.0,2.75,283.628173828125,0.076324462890625,283.6979675292969,0.1461181640625,283.5518493652344,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-08T06:00,12,72.0,3.0,283.5329895019531,-0.01885986328125,283.5912780761719,0.0394287109375,283.5518493652344,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-08T06:00,13,78.0,3.25,283.6527099609375,0.100860595703125,283.70654296875,0.154693603515625,283.5518493652344,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-08T06:00,14,84.0,3.5,283.64892578125,0.097076416015625,283.707275390625,0.155426025390625,283.5518493652344,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-08T06:00,15,90.0,3.75,283.5654296875,0.013580322265625,283.6351318359375,0.083282470703125,283.5518493652344,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-08T06:00,16,96.0,4.0,283.4710998535156,-0.08074951171875,283.55169677734375,-0.000152587890625,283.5518493652344,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-08T06:00,17,102.0,4.25,283.5986022949219,0.0467529296875,283.7095031738281,0.15765380859375,283.5518493652344,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-08T06:00,18,108.0,4.5,283.62701416015625,0.075164794921875,283.7335510253906,0.18170166015625,283.5518493652344,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-08T06:00,19,114.0,4.75,283.5730285644531,0.02117919921875,283.69866943359375,0.146820068359375,283.5518493652344,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-08T06:00,20,120.0,5.0,283.4904479980469,-0.0614013671875,283.5830383300781,0.03118896484375,283.5518493652344,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-08T06:00,21,126.0,5.25,283.6393737792969,0.0875244140625,283.7405090332031,0.18865966796875,283.5518493652344,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-08T06:00,22,132.0,5.5,283.6630859375,0.111236572265625,283.7427673339844,0.19091796875,283.5518493652344,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-08T06:00,23,138.0,5.75,283.5997619628906,0.04791259765625,283.71905517578125,0.167205810546875,283.5518493652344,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-08T06:00,24,144.0,6.0,283.52484130859375,-0.027008056640625,283.6345520019531,0.08270263671875,283.5518493652344,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-08T06:00,25,150.0,6.25,283.66668701171875,0.114837646484375,283.7933044433594,0.241455078125,283.5518493652344,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-08T06:00,26,156.0,6.5,283.6710205078125,0.119171142578125,283.7550048828125,0.203155517578125,283.5518493652344,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-08T06:00,27,162.0,6.75,283.59344482421875,0.041595458984375,283.70184326171875,0.149993896484375,283.5518493652344,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-08T06:00,28,168.0,7.0,283.52813720703125,-0.023712158203125,283.60565185546875,0.053802490234375,283.5518493652344,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-08T06:00,29,174.0,7.25,283.6480407714844,0.09619140625,283.75250244140625,0.200653076171875,283.5518493652344,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-08T06:00,30,180.0,7.5,283.651611328125,0.099761962890625,283.7606506347656,0.20880126953125,283.5518493652344,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-08T06:00,31,186.0,7.75,283.5920104980469,0.0401611328125,283.77252197265625,0.220672607421875,283.5518493652344,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-08T06:00,32,192.0,8.0,283.5244140625,-0.027435302734375,283.6810607910156,0.12921142578125,283.5518493652344,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-08T06:00,33,198.0,8.25,283.66241455078125,0.110565185546875,283.8082580566406,0.25640869140625,283.5518493652344,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-08T06:00,34,204.0,8.5,283.6805114746094,0.128662109375,283.7915344238281,0.23968505859375,283.5518493652344,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-08T06:00,35,210.0,8.75,283.6259460449219,0.0740966796875,283.7652893066406,0.21343994140625,283.5518493652344,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-08T06:00,36,216.0,9.0,283.5730285644531,0.02117919921875,283.7007141113281,0.14886474609375,283.5518493652344,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-08T06:00,37,222.0,9.25,283.72039794921875,0.168548583984375,283.8369140625,0.285064697265625,283.5518493652344,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-08T06:00,38,228.0,9.5,283.71710205078125,0.165252685546875,283.8078308105469,0.2559814453125,283.5518493652344,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-08T06:00,39,234.0,9.75,283.65863037109375,0.106781005859375,283.7453308105469,0.1934814453125,283.5518493652344,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-08T06:00,40,240.0,10.0,283.6062927246094,0.054443359375,283.6805114746094,0.128662109375,283.5518493652344,temperature_850hPa,temperature,850,ground_truth
