model,scenario,init_time,step,lead_hours,lead_day,global_mean_k,global_mean_anomaly_k,reference_global_mean_k,reference_global_mean_anomaly_k,initial_global_mean_k,metric_id,metric_variable,metric_level_hpa,reference
GraphCast,,2023-07-27T06:00,1,6.0,0.25,283.5222473144531,0.101348876953125,283.5210266113281,0.100128173828125,283.4208984375,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-27T06:00,2,12.0,0.5,283.50714111328125,0.08624267578125,283.50360107421875,0.08270263671875,283.4208984375,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-27T06:00,3,18.0,0.75,283.438232421875,0.017333984375,283.4857177734375,0.0648193359375,283.4208984375,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-27T06:00,4,24.0,1.0,283.35888671875,-0.06201171875,283.3844299316406,-0.036468505859375,283.4208984375,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-27T06:00,5,30.0,1.25,283.4822082519531,0.061309814453125,283.5099792480469,0.089080810546875,283.4208984375,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-27T06:00,6,36.0,1.5,283.4823913574219,0.061492919921875,283.49798583984375,0.07708740234375,283.4208984375,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-27T06:00,7,42.0,1.75,283.42431640625,0.00341796875,283.4673156738281,0.046417236328125,283.4208984375,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-27T06:00,8,48.0,2.0,283.3448181152344,-0.076080322265625,283.3517150878906,-0.069183349609375,283.4208984375,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-27T06:00,9,54.0,2.25,283.4713134765625,0.0504150390625,283.506103515625,0.085205078125,283.4208984375,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-27T06:00,10,60.0,2.5,283.4660949707031,0.045196533203125,283.4980163574219,0.077117919921875,283.4208984375,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-27T06:00,11,66.0,2.75,283.41119384765625,-0.00970458984375,283.461181640625,0.040283203125,283.4208984375,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-27T06:00,12,72.0,3.0,283.3336486816406,-0.087249755859375,283.37799072265625,-0.04290771484375,283.4208984375,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-27T06:00,13,78.0,3.25,283.4652404785156,0.044342041015625,283.5336608886719,0.112762451171875,283.4208984375,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-27T06:00,14,84.0,3.5,283.45648193359375,0.03558349609375,283.49993896484375,0.07904052734375,283.4208984375,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-27T06:00,15,90.0,3.75,283.38519287109375,-0.03570556640625,283.46630859375,0.04541015625,283.4208984375,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-27T06:00,16,96.0,4.0,283.30615234375,-0.11474609375,283.3768615722656,-0.044036865234375,283.4208984375,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-27T06:00,17,102.0,4.25,283.44635009765625,0.02545166015625,283.55401611328125,0.13311767578125,283.4208984375,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-27T06:00,18,108.0,4.5,283.47369384765625,0.05279541015625,283.5572509765625,0.1363525390625,283.4208984375,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-27T06:00,19,114.0,4.75,283.43792724609375,0.01702880859375,283.5396728515625,0.1187744140625,283.4208984375,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-27T06:00,20,120.0,5.0,283.3811950683594,-0.039703369140625,283.4601135253906,0.039215087890625,283.4208984375,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-27T06:00,21,126.0,5.25,283.5312194824219,0.110321044921875,283.6329650878906,0.212066650390625,283.4208984375,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-27T06:00,22,132.0,5.5,283.5487976074219,0.127899169921875,283.6182556152344,0.197357177734375,283.4208984375,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-27T06:00,23,138.0,5.75,283.48321533203125,0.06231689453125,283.5738525390625,0.1529541015625,283.4208984375,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-27T06:00,24,144.0,6.0,283.4059143066406,-0.014984130859375,283.46514892578125,0.04425048828125,283.4208984375,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-27T06:00,25,150.0,6.25,283.52288818359375,0.10198974609375,283.6000671386719,0.179168701171875,283.4208984375,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-27T06:00,26,156.0,6.5,283.51513671875,0.09423828125,283.5847473144531,0.163848876953125,283.4208984375,temperature_850hPa,temperature,850,ground_truth
