year,init_date,step,lead_hours,lead_day,mse,t2m_pred_gmean_k,t2m_truth_gmean_k,t2m_rmse_k,t2m_mean_bias_k
2023,2023-01-02,0,0.0,0.0,0.3151860237121582,287.0810241699219,287.1051505469379,0.5614143013954163,-0.013086545281112194
2023,2023-01-02,1,6.0,0.25,0.24942269921302795,287.0348815917969,287.0104332960945,0.4994223713874817,0.024398181587457657
2023,2023-01-02,2,12.0,0.5,0.3821572959423065,287.35296630859375,287.36417157039574,0.618188738822937,-0.016312330961227417
2023,2023-01-02,3,18.0,0.75,0.388298362493515,287.2993469238281,287.2977643716441,0.6231359243392944,0.004390170332044363
2023,2023-01-02,4,24.0,1.0,0.4462394416332245,287.0669860839844,287.05143485674773,0.6680115461349487,-0.0006254108157008886
2023,2023-01-02,5,30.0,1.25,0.4473229944705963,286.99285888671875,286.9833317044445,0.6688221096992493,0.0023571655619889498
2023,2023-01-02,6,36.0,1.5,0.5555242896080017,287.3284606933594,287.34709220502515,0.745335042476654,-0.028310248628258705
2023,2023-01-02,7,42.0,1.75,0.5658003091812134,287.26031494140625,287.25431186254093,0.7521969676017761,0.00822651106864214
2023,2023-01-02,8,48.0,2.0,0.6470033526420593,287.0254821777344,287.0245805082863,0.8043651580810547,-0.020610174164175987
2023,2023-01-02,9,54.0,2.25,0.5738210678100586,286.9494323730469,286.935942471868,0.7575097680091858,0.001278514158912003
2023,2023-01-02,10,60.0,2.5,0.6555560231208801,287.2884826660156,287.2823278316818,0.8096641302108765,-0.0011370405554771423
2023,2023-01-02,11,66.0,2.75,0.7020926475524902,287.224609375,287.2248717412712,0.8379096984863281,0.0008544299635104835
2023,2023-01-02,12,72.0,3.0,0.790956437587738,286.99169921875,286.9982703761335,0.889357328414917,-0.012921979650855064
2023,2023-01-02,13,78.0,3.25,0.8182048797607422,286.8950500488281,286.8945205547044,0.9045467972755432,0.0045602512545883656
2023,2023-01-02,14,84.0,3.5,1.024490237236023,287.22137451171875,287.234619925571,1.0121710300445557,0.0016227870946750045
2023,2023-01-02,15,90.0,3.75,1.1128032207489014,287.1539611816406,287.1745710414782,1.0548949241638184,0.004685521125793457
2023,2023-01-02,16,96.0,4.0,1.3511754274368286,286.9234313964844,286.9546200301556,1.162400722503662,-0.010857324115931988
2023,2023-01-02,17,102.0,4.25,1.3945807218551636,286.8251037597656,286.8472205612355,1.1809237003326416,0.005688319448381662
2023,2023-01-02,18,108.0,4.5,1.6824417114257812,287.1738586425781,287.2227171405957,1.297089695930481,-0.022835277020931244
2023,2023-01-02,19,114.0,4.75,1.8848499059677124,287.1129150390625,287.1553861662741,1.3728983402252197,-0.008178045973181725
2023,2023-01-02,20,120.0,5.0,2.2304913997650146,286.8890075683594,286.96378586653583,1.4934829473495483,-0.05791935324668884
2023,2023-01-02,21,126.0,5.25,2.3735837936401367,286.8039855957031,286.85346676501456,1.5406439304351807,-0.02497440204024315
2023,2023-01-02,22,132.0,5.5,3.023386240005493,287.16278076171875,287.2526700641494,1.7387887239456177,-0.055574703961610794
2023,2023-01-02,23,138.0,5.75,3.421386480331421,287.1164855957031,287.177483666665,1.8496990203857422,-0.028021685779094696
2023,2023-01-02,24,144.0,6.0,3.849700450897217,286.8797607421875,286.9594702577867,1.96206533908844,-0.07161809504032135
2023,2023-01-02,25,150.0,6.25,4.046939849853516,286.7760314941406,286.858667219453,2.0117006301879883,-0.05506555363535881
2023,2023-01-02,26,156.0,6.5,4.216212749481201,287.11700439453125,287.21318335029116,2.053341865539551,-0.06542107462882996
2023,2023-01-02,27,162.0,6.75,4.279550075531006,287.0622863769531,287.15307730114904,2.068707227706909,-0.04141157865524292
2023,2023-01-02,28,168.0,7.0,4.616167068481445,286.8233947753906,286.87915063697113,2.148526668548584,-0.0018487642519176006
2023,2023-01-02,29,174.0,7.25,4.868951797485352,286.7310791015625,286.77249091267913,2.2065701484680176,0.024501269683241844
2023,2023-01-02,30,180.0,7.5,5.269506931304932,287.0893859863281,287.1375239503851,2.2955405712127686,0.026864811778068542
2023,2023-01-02,31,186.0,7.75,5.537705421447754,287.0342712402344,287.0742807453883,2.3532328605651855,0.027473624795675278
2023,2023-01-02,32,192.0,8.0,5.91151237487793,286.7842102050781,286.8638163683134,2.4313602447509766,-0.042640138417482376
2023,2023-01-02,33,198.0,8.25,6.298587322235107,286.6910705566406,286.7507476929498,2.5096986293792725,-0.031265441328287125
2023,2023-01-02,34,204.0,8.5,6.659270286560059,287.04022216796875,287.13449856752794,2.5805561542510986,-0.09669441729784012
2023,2023-01-02,35,210.0,8.75,7.016757488250732,286.9552917480469,287.0651134280287,2.648916244506836,-0.10124603658914566
2023,2023-01-02,36,216.0,9.0,7.25120735168457,286.6932678222656,286.8221604622119,2.6928064823150635,-0.13202795386314392
2023,2023-01-02,37,222.0,9.25,7.190709590911865,286.60296630859375,286.723075192948,2.6815497875213623,-0.12412711977958679
2023,2023-01-02,38,228.0,9.5,7.0441694259643555,286.9544677734375,287.04318599724536,2.654085397720337,-0.1003393679857254
2023,2023-01-02,39,234.0,9.75,7.197486400604248,286.8741455078125,286.97336669059337,2.6828131675720215,-0.10553636401891708
2023,2023-01-02,40,240.0,10.0,7.586315631866455,286.6201171875,286.79444247606705,2.754326820373535,-0.19122514128684998
2023,2023-01-03,0,0.0,0.0,0.3185325264930725,287.0184631347656,287.05143485674773,0.5643868446350098,-0.026805901899933815
2023,2023-01-03,1,6.0,0.25,0.2520183324813843,286.9925231933594,286.9833317044445,0.5020142793655396,0.02071343921124935
2023,2023-01-03,2,12.0,0.5,0.3359341025352478,287.3246154785156,287.34709220502515,0.5795982480049133,-0.01903184875845909
2023,2023-01-03,3,18.0,0.75,0.37395018339157104,287.2480163574219,287.25431186254093,0.611514687538147,0.006535006687045097
2023,2023-01-03,4,24.0,1.0,0.45296525955200195,287.0108337402344,287.0245805082863,0.6730269193649292,-0.025572843849658966
2023,2023-01-03,5,30.0,1.25,0.43120890855789185,286.9278259277344,286.935942471868,0.6566649675369263,-0.013001568615436554
2023,2023-01-03,6,36.0,1.5,0.5306881666183472,287.26800537109375,287.2823278316818,0.7284834980964661,-0.015567336231470108
2023,2023-01-03,7,42.0,1.75,0.5077858567237854,287.2054443359375,287.2248717412712,0.7125909328460693,-0.01377289742231369
2023,2023-01-03,8,48.0,2.0,0.5780286192893982,286.9796142578125,286.9982703761335,0.7602819204330444,-0.020320678129792213
2023,2023-01-03,9,54.0,2.25,0.6040092706680298,286.8812561035156,286.8945205547044,0.7771803140640259,-0.008451076224446297
2023,2023-01-03,10,60.0,2.5,0.7846259474754333,287.2167053222656,287.234619925571,0.8857911229133606,-0.003078833455219865
2023,2023-01-03,11,66.0,2.75,0.8679311275482178,287.16400146484375,287.1745710414782,0.9316282272338867,0.0151425926014781
2023,2023-01-03,12,72.0,3.0,1.1739883422851562,286.93218994140625,286.9546200301556,1.0835074186325073,-0.005446493159979582
2023,2023-01-03,13,78.0,3.25,1.2608919143676758,286.82891845703125,286.8472205612355,1.1228944063186646,0.007909024134278297
2023,2023-01-03,14,84.0,3.5,1.6133885383605957,287.17181396484375,287.2227171405957,1.270192265510559,-0.02436136081814766
2023,2023-01-03,15,90.0,3.75,1.7260946035385132,287.1208801269531,287.1553861662741,1.3138091564178467,-0.008117971941828728
2023,2023-01-03,16,96.0,4.0,1.9793965816497803,286.8978271484375,286.96378586653583,1.4069103002548218,-0.05773504450917244
2023,2023-01-03,17,102.0,4.25,2.0192952156066895,286.8022766113281,286.85346676501456,1.4210190773010254,-0.031150195747613907
2023,2023-01-03,18,108.0,4.5,2.270453453063965,287.1542663574219,287.2526700641494,1.5068024396896362,-0.06262299418449402
2023,2023-01-03,19,114.0,4.75,2.3642313480377197,287.1019287109375,287.177483666665,1.5376057624816895,-0.032777998596429825
2023,2023-01-03,20,120.0,5.0,2.5740437507629395,286.86114501953125,286.9594702577867,1.6043826341629028,-0.07974869757890701
2023,2023-01-03,21,126.0,5.25,2.5446581840515137,286.7696838378906,286.858667219453,1.5951985120773315,-0.0673753097653389
2023,2023-01-03,22,132.0,5.5,2.709096670150757,287.1219787597656,287.21318335029116,1.6459333896636963,-0.08885213732719421
2023,2023-01-03,23,138.0,5.75,2.949937105178833,287.0729064941406,287.15307730114904,1.7175381183624268,-0.07479558140039444
2023,2023-01-03,24,144.0,6.0,3.3124237060546875,286.8285827636719,286.87915063697113,1.8200064897537231,-0.06044284626841545
2023,2023-01-03,25,150.0,6.25,3.590161085128784,286.7427673339844,286.77249091267913,1.8947720527648926,-0.026318801566958427
2023,2023-01-03,26,156.0,6.5,3.7771668434143066,287.1115417480469,287.1375239503851,1.9434934854507446,-0.00911372248083353
2023,2023-01-03,27,162.0,6.75,4.033329010009766,287.0346374511719,287.0742807453883,2.008315086364746,-0.02075464464724064
2023,2023-01-03,28,168.0,7.0,4.313633918762207,286.7770080566406,286.8638163683134,2.0769288539886475,-0.08548393100500107
2023,2023-01-03,29,174.0,7.25,4.493082523345947,286.6841735839844,286.7507476929498,2.1196892261505127,-0.06646165996789932
2023,2023-01-03,30,180.0,7.5,4.7269697189331055,287.03265380859375,287.13449856752794,2.174159526824951,-0.12146129459142685
2023,2023-01-03,31,186.0,7.75,5.211073398590088,286.9576110839844,287.0651134280287,2.2827775478363037,-0.12087222188711166
2023,2023-01-03,32,192.0,8.0,5.412386417388916,286.7164306640625,286.8221604622119,2.326453685760498,-0.11182750761508942
2023,2023-01-03,33,198.0,8.25,5.6805500984191895,286.635009765625,286.723075192948,2.383390426635742,-0.0774865671992302
2023,2023-01-03,34,204.0,8.5,5.738087177276611,286.9927673339844,287.04318599724536,2.395430564880371,-0.041548147797584534
2023,2023-01-03,35,210.0,8.75,6.086662292480469,286.92449951171875,286.97336669059337,2.467116117477417,-0.03382812812924385
2023,2023-01-03,36,216.0,9.0,6.50889778137207,286.6841735839844,286.79444247606705,2.5512542724609375,-0.10565498471260071
2023,2023-01-03,37,222.0,9.25,6.7216949462890625,286.59881591796875,286.6928795575723,2.592623233795166,-0.10008437931537628
2023,2023-01-03,38,228.0,9.5,7.16481876373291,286.953857421875,287.0132333748546,2.67671799659729,-0.06990175694227219
2023,2023-01-03,39,234.0,9.75,7.452843189239502,286.8744812011719,286.92437425351005,2.729989528656006,-0.039167620241642
2023,2023-01-03,40,240.0,10.0,7.9095940589904785,286.6367492675781,286.6878139835588,2.8124001026153564,-0.040916141122579575
2023,2023-01-04,0,0.0,0.0,0.3236207067966461,286.99261474609375,287.0245805082863,0.5688766837120056,-0.023142175748944283
2023,2023-01-04,1,6.0,0.25,0.24141700565814972,286.9538269042969,286.935942471868,0.49134203791618347,0.025442978367209435
2023,2023-01-04,2,12.0,0.5,0.33033496141433716,287.2838134765625,287.2823278316818,0.5747477412223816,0.0023560861591249704
2023,2023-01-04,3,18.0,0.75,0.3403698205947876,287.2200927734375,287.2248717412712,0.583412230014801,-0.005486080888658762
2023,2023-01-04,4,24.0,1.0,0.40590226650238037,286.9810791015625,286.9982703761335,0.6371045708656311,-0.03127078711986542
2023,2023-01-04,5,30.0,1.25,0.4002678096294403,286.8839416503906,286.8945205547044,0.6326672434806824,-0.020868729799985886
2023,2023-01-04,6,36.0,1.5,0.524987518787384,287.2149353027344,287.234619925571,0.7245602011680603,-0.029366837814450264
2023,2023-01-04,7,42.0,1.75,0.5243140459060669,287.1593933105469,287.1745710414782,0.724095344543457,-0.01866910606622696
2023,2023-01-04,8,48.0,2.0,0.7211830615997314,286.93353271484375,286.9546200301556,0.8492249846458435,-0.03527174890041351
2023,2023-01-04,9,54.0,2.25,0.7299705743789673,286.83428955078125,286.8472205612355,0.8543831706047058,-0.016785690560936928
2023,2023-01-04,10,60.0,2.5,0.9268461465835571,287.1802673339844,287.2227171405957,0.9627285003662109,-0.04078397527337074
2023,2023-01-04,11,66.0,2.75,0.9951967000961304,287.1408386230469,287.1553861662741,0.9975954294204712,-0.008045682683587074
2023,2023-01-04,12,72.0,3.0,1.1778024435043335,286.9183654785156,286.96378586653583,1.08526611328125,-0.049388427287340164
2023,2023-01-04,13,78.0,3.25,1.1992233991622925,286.8248596191406,286.85346676501456,1.095090627670288,-0.020660895854234695
2023,2023-01-04,14,84.0,3.5,1.4533156156539917,287.1813049316406,287.2526700641494,1.2055354118347168,-0.04913298785686493
2023,2023-01-04,15,90.0,3.75,1.5293141603469849,287.13360595703125,287.177483666665,1.2366544008255005,-0.01847338303923607
2023,2023-01-04,16,96.0,4.0,1.7495620250701904,286.89691162109375,286.9594702577867,1.3227101564407349,-0.061646468937397
2023,2023-01-04,17,102.0,4.25,1.8244845867156982,286.80609130859375,286.858667219453,1.350734829902649,-0.04350131005048752
2023,2023-01-04,18,108.0,4.5,1.9800833463668823,287.1539611816406,287.21318335029116,1.4071543216705322,-0.06377005577087402
2023,2023-01-04,19,114.0,4.75,2.100404739379883,287.0921936035156,287.15307730114904,1.4492772817611694,-0.05631988123059273
2023,2023-01-04,20,120.0,5.0,2.375572919845581,286.83807373046875,286.87915063697113,1.5412893295288086,-0.0456392802298069
2023,2023-01-04,21,126.0,5.25,2.584707736968994,286.742919921875,286.77249091267913,1.607702612876892,-0.01615757867693901
2023,2023-01-04,22,132.0,5.5,2.7808799743652344,287.1023254394531,287.1375239503851,1.6675970554351807,-0.008611221797764301
2023,2023-01-04,23,138.0,5.75,2.9963512420654297,287.03118896484375,287.0742807453883,1.7309972047805786,-0.0066935596987605095
2023,2023-01-04,24,144.0,6.0,3.2860591411590576,286.7768859863281,286.8638163683134,1.8127490282058716,-0.06350066512823105
2023,2023-01-04,25,150.0,6.25,3.579493522644043,286.68804931640625,286.7507476929498,1.8919548988342285,-0.03454450145363808
2023,2023-01-04,26,156.0,6.5,3.842452049255371,287.0382995605469,287.13449856752794,1.9602173566818237,-0.0858101025223732
2023,2023-01-04,27,162.0,6.75,4.107762336730957,286.96893310546875,287.0651134280287,2.026761531829834,-0.08086035400629044
2023,2023-01-04,28,168.0,7.0,4.565525531768799,286.7148132324219,286.8221604622119,2.136708974838257,-0.10538005828857422
2023,2023-01-04,29,174.0,7.25,4.804662704467773,286.62957763671875,286.723075192948,2.1919541358947754,-0.08412910252809525
2023,2023-01-04,30,180.0,7.5,4.878861427307129,286.9614562988281,287.04318599724536,2.2088143825531006,-0.07027008384466171
2023,2023-01-04,31,186.0,7.75,5.092102527618408,286.8838195800781,286.97336669059337,2.256568670272827,-0.06043130159378052
2023,2023-01-04,32,192.0,8.0,5.475392818450928,286.6318664550781,286.79444247606705,2.3399558067321777,-0.13822820782661438
2023,2023-01-04,33,198.0,8.25,5.545830249786377,286.5464782714844,286.6928795575723,2.3549585342407227,-0.13043326139450073
2023,2023-01-04,34,204.0,8.5,5.9148149490356445,286.8944091796875,287.0132333748546,2.432039260864258,-0.1094760000705719
2023,2023-01-04,35,210.0,8.75,6.270312786102295,286.82159423828125,286.92437425351005,2.504059314727783,-0.0732497051358223
2023,2023-01-04,36,216.0,9.0,6.791876792907715,286.58856201171875,286.6878139835588,2.6061229705810547,-0.06816606223583221
2023,2023-01-04,37,222.0,9.25,6.908012390136719,286.51654052734375,286.59653628916243,2.628309726715088,-0.03636528179049492
2023,2023-01-04,38,228.0,9.5,7.272327899932861,286.8309631347656,286.93954368848796,2.696725368499756,-0.04375850781798363
2023,2023-01-04,39,234.0,9.75,7.313695430755615,286.7383728027344,286.8604098252387,2.7043845653533936,-0.036532580852508545
2023,2023-01-04,40,240.0,10.0,7.714025497436523,286.50946044921875,286.6321571396503,2.7774133682250977,-0.02770165167748928
2023,2023-01-05,0,0.0,0.0,0.3112165629863739,286.97857666015625,286.9982703761335,0.5578678846359253,-0.002320501720532775
2023,2023-01-05,1,6.0,0.25,0.2205093801021576,286.92144775390625,286.8945205547044,0.46958425641059875,0.030911250039935112
2023,2023-01-05,2,12.0,0.5,0.3331194519996643,287.2345275878906,287.234619925571,0.5771650075912476,0.003129384946078062
2023,2023-01-05,3,18.0,0.75,0.3475717008113861,287.1692199707031,287.1745710414782,0.589552104473114,0.00908261351287365
2023,2023-01-05,4,24.0,1.0,0.4444162845611572,286.9305725097656,286.9546200301556,0.6666455268859863,-0.02278834953904152
2023,2023-01-05,5,30.0,1.25,0.4264591336250305,286.8291015625,286.8472205612355,0.6530383825302124,-0.017283335328102112
2023,2023-01-05,6,36.0,1.5,0.5593693256378174,287.1751708984375,287.2227171405957,0.7479099631309509,-0.042170386761426926
2023,2023-01-05,7,42.0,1.75,0.5849984884262085,287.1443176269531,287.1553861662741,0.7648519277572632,-0.005534453317523003
2023,2023-01-05,8,48.0,2.0,0.67690509557724,286.9304504394531,286.96378586653583,0.8227424025535583,-0.048905953764915466
2023,2023-01-05,9,54.0,2.25,0.6816412210464478,286.8376770019531,286.85346676501456,0.825615644454956,-0.0262587983161211
2023,2023-01-05,10,60.0,2.5,0.8581185340881348,287.2016296386719,287.2526700641494,0.9263468980789185,-0.04381193965673447
2023,2023-01-05,11,66.0,2.75,0.9185885190963745,287.155029296875,287.177483666665,0.9584302306175232,-0.012020843103528023
2023,2023-01-05,12,72.0,3.0,1.111714243888855,286.9216003417969,286.9594702577867,1.054378628730774,-0.05216824263334274
2023,2023-01-05,13,78.0,3.25,1.2007695436477661,286.8232421875,286.858667219453,1.0957963466644287,-0.04323400929570198
2023,2023-01-05,14,84.0,3.5,1.4342941045761108,287.16241455078125,287.21318335029116,1.197620153427124,-0.06643018126487732
2023,2023-01-05,15,90.0,3.75,1.6127532720565796,287.0997314453125,287.15307730114904,1.269942283630371,-0.05172216147184372
2023,2023-01-05,16,96.0,4.0,1.8488763570785522,286.8378601074219,286.87915063697113,1.3597339391708374,-0.061183080077171326
2023,2023-01-05,17,102.0,4.25,1.9904190301895142,286.73529052734375,286.77249091267913,1.4108221530914307,-0.04869624227285385
2023,2023-01-05,18,108.0,4.5,2.275453567504883,287.0766296386719,287.1375239503851,1.5084606409072876,-0.0514785461127758
2023,2023-01-05,19,114.0,4.75,2.4991579055786133,287.01446533203125,287.0742807453883,1.5808725357055664,-0.04826400801539421
2023,2023-01-05,20,120.0,5.0,2.830580949783325,286.7633972167969,286.8638163683134,1.682433009147644,-0.11097303032875061
2023,2023-01-05,21,126.0,5.25,2.920806646347046,286.6760559082031,286.7507476929498,1.7090367078781128,-0.08540908247232437
2023,2023-01-05,22,132.0,5.5,3.1810927391052246,287.0306396484375,287.13449856752794,1.7835618257522583,-0.12901301681995392
2023,2023-01-05,23,138.0,5.75,3.507514715194702,286.9747619628906,287.0651134280287,1.8728359937667847,-0.10750297456979752
2023,2023-01-05,24,144.0,6.0,4.059893608093262,286.7325439453125,286.8221604622119,2.0149178504943848,-0.12083330005407333
2023,2023-01-05,25,150.0,6.25,4.3133721351623535,286.6474304199219,286.723075192948,2.0768659114837646,-0.1055309921503067
2023,2023-01-05,26,156.0,6.5,4.614626407623291,286.9820251464844,287.04318599724536,2.1481680870056152,-0.08695729821920395
2023,2023-01-05,27,162.0,6.75,5.124634742736816,286.9273986816406,286.97336669059337,2.263765573501587,-0.06478176265954971
2023,2023-01-05,28,168.0,7.0,5.496209621429443,286.6943054199219,286.79444247606705,2.3443996906280518,-0.12310511618852615
2023,2023-01-05,29,174.0,7.25,5.681421756744385,286.607666015625,286.6928795575723,2.383573293685913,-0.11176691204309464
2023,2023-01-05,30,180.0,7.5,6.100841999053955,286.94500732421875,287.0132333748546,2.4699883460998535,-0.11132247000932693
2023,2023-01-05,31,186.0,7.75,6.448174953460693,286.8963623046875,286.92437425351005,2.539325714111328,-0.06834741681814194
2023,2023-01-05,32,192.0,8.0,6.979877471923828,286.6709289550781,286.6878139835588,2.6419458389282227,-0.05494770035147667
2023,2023-01-05,33,198.0,8.25,7.206259250640869,286.5864562988281,286.59653628916243,2.684447765350342,-0.02687043324112892
2023,2023-01-05,34,204.0,8.5,7.537079811096191,286.93695068359375,286.93954368848796,2.7453742027282715,-0.0042001791298389435
2023,2023-01-05,35,210.0,8.75,7.657694339752197,286.8783264160156,286.8604098252387,2.767253875732422,0.02978512831032276
2023,2023-01-05,36,216.0,9.0,8.109230995178223,286.636474609375,286.6321571396503,2.8476712703704834,0.017356986179947853
2023,2023-01-05,37,222.0,9.25,8.404926300048828,286.54571533203125,286.5262229882094,2.899125099182129,0.0571940615773201
2023,2023-01-05,38,228.0,9.5,8.698214530944824,286.9036560058594,286.878529713344,2.9492735862731934,0.0689651146531105
2023,2023-01-05,39,234.0,9.75,8.668581008911133,286.8373107910156,286.8160390366329,2.9442453384399414,0.08285553008317947
2023,2023-01-05,40,240.0,10.0,8.698354721069336,286.58404541015625,286.6099990156023,2.9492974281311035,0.029185203835368156
2023,2023-01-06,0,0.0,0.0,0.3169543445110321,286.9291687011719,286.9546200301556,0.5629869699478149,-0.008274953812360764
2023,2023-01-06,1,6.0,0.25,0.22747881710529327,286.8748474121094,286.8472205612355,0.4769473969936371,0.022535555064678192
2023,2023-01-06,2,12.0,0.5,0.33253681659698486,287.20751953125,287.2227171405957,0.5766600370407104,-0.009166988544166088
2023,2023-01-06,3,18.0,0.75,0.3542843759059906,287.1578369140625,287.1553861662741,0.5952179431915283,0.013337352313101292
2023,2023-01-06,4,24.0,1.0,0.46124541759490967,286.94134521484375,286.96378586653583,0.6791505217552185,-0.03481074422597885
2023,2023-01-06,5,30.0,1.25,0.47624731063842773,286.8474426269531,286.85346676501456,0.6901067495346069,-0.01598120480775833
2023,2023-01-06,6,36.0,1.5,0.6284219622612,287.2048645019531,287.2526700641494,0.7927306890487671,-0.04882306605577469
2023,2023-01-06,7,42.0,1.75,0.660113513469696,287.1622314453125,287.177483666665,0.812473714351654,-0.012894456274807453
2023,2023-01-06,8,48.0,2.0,0.7488335967063904,286.9305114746094,286.9594702577867,0.8653517365455627,-0.050209708511829376
2023,2023-01-06,9,54.0,2.25,0.7775653004646301,286.8268127441406,286.858667219453,0.881796658039093,-0.04631229117512703
2023,2023-01-06,10,60.0,2.5,0.9011282920837402,287.1606750488281,287.21318335029116,0.9492777585983276,-0.0772860124707222
2023,2023-01-06,11,66.0,2.75,0.9557106494903564,287.0995788574219,287.15307730114904,0.9776045680046082,-0.06587636470794678
2023,2023-01-06,12,72.0,3.0,1.1014317274093628,286.8388366699219,286.87915063697113,1.0494911670684814,-0.06750312447547913
2023,2023-01-06,13,78.0,3.25,1.1506712436676025,286.7295227050781,286.77249091267913,1.0726934671401978,-0.06236961856484413
2023,2023-01-06,14,84.0,3.5,1.3765335083007812,287.06201171875,287.1375239503851,1.17325758934021,-0.08070152997970581
