model,scenario,init_time,step,lead_hours,lead_day,global_mean_k,global_mean_anomaly_k,reference_global_mean_k,reference_global_mean_anomaly_k,initial_global_mean_k,metric_id,metric_variable,metric_level_hpa,reference
GraphCast,,2023-07-23T06:00,1,6.0,0.25,283.6226501464844,0.095245361328125,283.6742858886719,0.146881103515625,283.52740478515625,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-23T06:00,2,12.0,0.5,283.60272216796875,0.0753173828125,283.6422119140625,0.11480712890625,283.52740478515625,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-23T06:00,3,18.0,0.75,283.52423095703125,-0.003173828125,283.59423828125,0.06683349609375,283.52740478515625,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-23T06:00,4,24.0,1.0,283.4227600097656,-0.104644775390625,283.4696960449219,-0.057708740234375,283.52740478515625,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-23T06:00,5,30.0,1.25,283.530029296875,0.00262451171875,283.60784912109375,0.0804443359375,283.52740478515625,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-23T06:00,6,36.0,1.5,283.5042724609375,-0.02313232421875,283.5726623535156,0.045257568359375,283.52740478515625,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-23T06:00,7,42.0,1.75,283.4320373535156,-0.095367431640625,283.55279541015625,0.025390625,283.52740478515625,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-23T06:00,8,48.0,2.0,283.3526611328125,-0.17474365234375,283.4574279785156,-0.069976806640625,283.52740478515625,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-23T06:00,9,54.0,2.25,283.4696350097656,-0.057769775390625,283.61016845703125,0.082763671875,283.52740478515625,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-23T06:00,10,60.0,2.5,283.4761047363281,-0.051300048828125,283.5954284667969,0.068023681640625,283.52740478515625,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-23T06:00,11,66.0,2.75,283.4161071777344,-0.111297607421875,283.552978515625,0.02557373046875,283.52740478515625,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-23T06:00,12,72.0,3.0,283.34686279296875,-0.1805419921875,283.46783447265625,-0.0595703125,283.52740478515625,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-23T06:00,13,78.0,3.25,283.473876953125,-0.05352783203125,283.6294860839844,0.102081298828125,283.52740478515625,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-23T06:00,14,84.0,3.5,283.4791259765625,-0.04827880859375,283.6246643066406,0.097259521484375,283.52740478515625,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-23T06:00,15,90.0,3.75,283.4082336425781,-0.119171142578125,283.5317077636719,0.004302978515625,283.52740478515625,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-23T06:00,16,96.0,4.0,283.3302917480469,-0.197113037109375,283.4208984375,-0.10650634765625,283.52740478515625,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-23T06:00,17,102.0,4.25,283.43109130859375,-0.0963134765625,283.5210266113281,-0.006378173828125,283.52740478515625,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-23T06:00,18,108.0,4.5,283.4130859375,-0.11431884765625,283.50360107421875,-0.0238037109375,283.52740478515625,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-23T06:00,19,114.0,4.75,283.33502197265625,-0.1923828125,283.4857177734375,-0.04168701171875,283.52740478515625,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-23T06:00,20,120.0,5.0,283.25860595703125,-0.268798828125,283.3844299316406,-0.142974853515625,283.52740478515625,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-23T06:00,21,126.0,5.25,283.3644714355469,-0.162933349609375,283.5099792480469,-0.017425537109375,283.52740478515625,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-23T06:00,22,132.0,5.5,283.346435546875,-0.18096923828125,283.49798583984375,-0.0294189453125,283.52740478515625,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-23T06:00,23,138.0,5.75,283.2725830078125,-0.25482177734375,283.4673156738281,-0.060089111328125,283.52740478515625,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-23T06:00,24,144.0,6.0,283.1989440917969,-0.328460693359375,283.3517150878906,-0.175689697265625,283.52740478515625,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-23T06:00,25,150.0,6.25,283.2943115234375,-0.23309326171875,283.506103515625,-0.02130126953125,283.52740478515625,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-23T06:00,26,156.0,6.5,283.2845153808594,-0.242889404296875,283.4980163574219,-0.029388427734375,283.52740478515625,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-23T06:00,27,162.0,6.75,283.2306213378906,-0.296783447265625,283.461181640625,-0.06622314453125,283.52740478515625,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-23T06:00,28,168.0,7.0,283.177490234375,-0.34991455078125,283.37799072265625,-0.1494140625,283.52740478515625,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-23T06:00,29,174.0,7.25,283.3123474121094,-0.215057373046875,283.5336608886719,0.006256103515625,283.52740478515625,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-23T06:00,30,180.0,7.5,283.32696533203125,-0.200439453125,283.49993896484375,-0.0274658203125,283.52740478515625,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-23T06:00,31,186.0,7.75,283.2852478027344,-0.242156982421875,283.46630859375,-0.06109619140625,283.52740478515625,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-23T06:00,32,192.0,8.0,283.2205505371094,-0.306854248046875,283.3768615722656,-0.150543212890625,283.52740478515625,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-23T06:00,33,198.0,8.25,283.3526611328125,-0.17474365234375,283.55401611328125,0.026611328125,283.52740478515625,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-23T06:00,34,204.0,8.5,283.3622741699219,-0.165130615234375,283.5572509765625,0.02984619140625,283.52740478515625,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-23T06:00,35,210.0,8.75,283.2896728515625,-0.23773193359375,283.5396728515625,0.01226806640625,283.52740478515625,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-23T06:00,36,216.0,9.0,283.2038269042969,-0.323577880859375,283.4601135253906,-0.067291259765625,283.52740478515625,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-23T06:00,37,222.0,9.25,283.3098449707031,-0.217559814453125,283.6329650878906,0.105560302734375,283.52740478515625,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-23T06:00,38,228.0,9.5,283.3216552734375,-0.20574951171875,283.6182556152344,0.090850830078125,283.52740478515625,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-23T06:00,39,234.0,9.75,283.26788330078125,-0.259521484375,283.5738525390625,0.04644775390625,283.52740478515625,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-07-23T06:00,40,240.0,10.0,283.1855773925781,-0.341827392578125,283.46514892578125,-0.062255859375,283.52740478515625,temperature_850hPa,temperature,850,ground_truth
