model,scenario,init_time,step,lead_hours,lead_day,global_mean_k,global_mean_anomaly_k,reference_global_mean_k,reference_global_mean_anomaly_k,initial_global_mean_k,metric_id,metric_variable,metric_level_hpa,reference
GraphCast,,2023-08-17T06:00,1,6.0,0.25,283.447998046875,0.148956298828125,283.47265625,0.173614501953125,283.2990417480469,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-08-17T06:00,2,12.0,0.5,283.4626159667969,0.16357421875,283.4818115234375,0.182769775390625,283.2990417480469,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-08-17T06:00,3,18.0,0.75,283.3971862792969,0.09814453125,283.41888427734375,0.119842529296875,283.2990417480469,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-08-17T06:00,4,24.0,1.0,283.3108825683594,0.0118408203125,283.32647705078125,0.027435302734375,283.2990417480469,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-08-17T06:00,5,30.0,1.25,283.4181823730469,0.119140625,283.4632263183594,0.1641845703125,283.2990417480469,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-08-17T06:00,6,36.0,1.5,283.3984375,0.099395751953125,283.43682861328125,0.137786865234375,283.2990417480469,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-08-17T06:00,7,42.0,1.75,283.3188171386719,0.019775390625,283.351318359375,0.052276611328125,283.2990417480469,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-08-17T06:00,8,48.0,2.0,283.2224426269531,-0.07659912109375,283.24249267578125,-0.056549072265625,283.2990417480469,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-08-17T06:00,9,54.0,2.25,283.3447265625,0.045684814453125,283.37445068359375,0.075408935546875,283.2990417480469,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-08-17T06:00,10,60.0,2.5,283.3327941894531,0.03375244140625,283.3623046875,0.063262939453125,283.2990417480469,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-08-17T06:00,11,66.0,2.75,283.2781677246094,-0.0208740234375,283.3466491699219,0.047607421875,283.2990417480469,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-08-17T06:00,12,72.0,3.0,283.2096862792969,-0.08935546875,283.2859802246094,-0.0130615234375,283.2990417480469,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-08-17T06:00,13,78.0,3.25,283.33367919921875,0.034637451171875,283.4315490722656,0.13250732421875,283.2990417480469,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-08-17T06:00,14,84.0,3.5,283.31036376953125,0.011322021484375,283.4092712402344,0.1102294921875,283.2990417480469,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-08-17T06:00,15,90.0,3.75,283.23419189453125,-0.064849853515625,283.385986328125,0.086944580078125,283.2990417480469,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-08-17T06:00,16,96.0,4.0,283.1644287109375,-0.134613037109375,283.3429870605469,0.0439453125,283.2990417480469,temperature_850hPa,temperature,850,ground_truth
