model,scenario,init_time,step,lead_hours,lead_day,global_mean_k,global_mean_anomaly_k,reference_global_mean_k,reference_global_mean_anomaly_k,initial_global_mean_k,metric_id,metric_variable,metric_level_hpa,reference
GraphCast,,2023-01-30T06:00,1,6.0,0.25,279.8624267578125,0.092529296875,279.8847961425781,0.114898681640625,279.7698974609375,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-30T06:00,2,12.0,0.5,279.855712890625,0.0858154296875,279.8931884765625,0.123291015625,279.7698974609375,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-30T06:00,3,18.0,0.75,279.79779052734375,0.02789306640625,279.8571472167969,0.087249755859375,279.7698974609375,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-30T06:00,4,24.0,1.0,279.7463073730469,-0.023590087890625,279.8008117675781,0.030914306640625,279.7698974609375,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-30T06:00,5,30.0,1.25,279.8451232910156,0.075225830078125,279.9229431152344,0.153045654296875,279.7698974609375,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-30T06:00,6,36.0,1.5,279.8148193359375,0.044921875,279.8809509277344,0.111053466796875,279.7698974609375,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-30T06:00,7,42.0,1.75,279.7493896484375,-0.0205078125,279.82635498046875,0.05645751953125,279.7698974609375,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-30T06:00,8,48.0,2.0,279.7149353027344,-0.054962158203125,279.796875,0.0269775390625,279.7698974609375,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-30T06:00,9,54.0,2.25,279.8244934082031,0.054595947265625,279.9354553222656,0.165557861328125,279.7698974609375,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-30T06:00,10,60.0,2.5,279.83331298828125,0.06341552734375,279.954345703125,0.1844482421875,279.7698974609375,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-30T06:00,11,66.0,2.75,279.80108642578125,0.03118896484375,279.94598388671875,0.17608642578125,279.7698974609375,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-30T06:00,12,72.0,3.0,279.777099609375,0.0072021484375,279.92694091796875,0.15704345703125,279.7698974609375,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-30T06:00,13,78.0,3.25,279.8880920410156,0.118194580078125,280.0343017578125,0.264404296875,279.7698974609375,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-30T06:00,14,84.0,3.5,279.8947448730469,0.124847412109375,280.0279541015625,0.258056640625,279.7698974609375,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-30T06:00,15,90.0,3.75,279.86444091796875,0.09454345703125,280.0254821777344,0.255584716796875,279.7698974609375,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-30T06:00,16,96.0,4.0,279.8606872558594,0.090789794921875,280.025146484375,0.2552490234375,279.7698974609375,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-30T06:00,17,102.0,4.25,279.9728698730469,0.202972412109375,280.1468200683594,0.376922607421875,279.7698974609375,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-30T06:00,18,108.0,4.5,279.9853515625,0.2154541015625,280.1383972167969,0.368499755859375,279.7698974609375,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-30T06:00,19,114.0,4.75,279.9640197753906,0.194122314453125,280.1044921875,0.3345947265625,279.7698974609375,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-30T06:00,20,120.0,5.0,279.96673583984375,0.19683837890625,280.1078186035156,0.337921142578125,279.7698974609375,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-30T06:00,21,126.0,5.25,280.0998840332031,0.329986572265625,280.2664489746094,0.496551513671875,279.7698974609375,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-30T06:00,22,132.0,5.5,280.1068420410156,0.336944580078125,280.27044677734375,0.50054931640625,279.7698974609375,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-30T06:00,23,138.0,5.75,280.0641784667969,0.294281005859375,280.23358154296875,0.46368408203125,279.7698974609375,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-30T06:00,24,144.0,6.0,280.04205322265625,0.27215576171875,280.1975402832031,0.427642822265625,279.7698974609375,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-30T06:00,25,150.0,6.25,280.13165283203125,0.36175537109375,280.2925720214844,0.522674560546875,279.7698974609375,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-30T06:00,26,156.0,6.5,280.1111145019531,0.341217041015625,280.2577819824219,0.487884521484375,279.7698974609375,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-30T06:00,27,162.0,6.75,280.040771484375,0.2708740234375,280.1944274902344,0.424530029296875,279.7698974609375,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-30T06:00,28,168.0,7.0,279.97357177734375,0.20367431640625,280.11737060546875,0.34747314453125,279.7698974609375,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-30T06:00,29,174.0,7.25,280.0400085449219,0.270111083984375,280.1872253417969,0.417327880859375,279.7698974609375,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-30T06:00,30,180.0,7.5,280.0313415527344,0.261444091796875,280.1448059082031,0.374908447265625,279.7698974609375,temperature_850hPa,temperature,850,ground_truth
