model,scenario,init_time,step,lead_hours,lead_day,global_mean_k,global_mean_anomaly_k,reference_global_mean_k,reference_global_mean_anomaly_k,initial_global_mean_k,metric_id,metric_variable,metric_level_hpa,reference
GraphCast,,2023-01-15T06:00,1,6.0,0.25,279.8205261230469,0.084320068359375,279.8216247558594,0.085418701171875,279.7362060546875,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-15T06:00,2,12.0,0.5,279.8203125,0.0841064453125,279.8152770996094,0.079071044921875,279.7362060546875,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-15T06:00,3,18.0,0.75,279.75189208984375,0.01568603515625,279.7624206542969,0.026214599609375,279.7362060546875,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-15T06:00,4,24.0,1.0,279.7182312011719,-0.017974853515625,279.728759765625,-0.0074462890625,279.7362060546875,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-15T06:00,5,30.0,1.25,279.822265625,0.0860595703125,279.86798095703125,0.13177490234375,279.7362060546875,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-15T06:00,6,36.0,1.5,279.8138427734375,0.07763671875,279.8584899902344,0.122283935546875,279.7362060546875,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-15T06:00,7,42.0,1.75,279.7661437988281,0.029937744140625,279.8313293457031,0.095123291015625,279.7362060546875,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-15T06:00,8,48.0,2.0,279.74853515625,0.0123291015625,279.7967224121094,0.060516357421875,279.7362060546875,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-15T06:00,9,54.0,2.25,279.8505554199219,0.114349365234375,279.8957214355469,0.159515380859375,279.7362060546875,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-15T06:00,10,60.0,2.5,279.8402404785156,0.104034423828125,279.8821105957031,0.145904541015625,279.7362060546875,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-15T06:00,11,66.0,2.75,279.7903747558594,0.054168701171875,279.8640441894531,0.127838134765625,279.7362060546875,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-15T06:00,12,72.0,3.0,279.76483154296875,0.02862548828125,279.8327331542969,0.096527099609375,279.7362060546875,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-15T06:00,13,78.0,3.25,279.8472595214844,0.111053466796875,279.9575500488281,0.221343994140625,279.7362060546875,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-15T06:00,14,84.0,3.5,279.8222961425781,0.086090087890625,279.92132568359375,0.18511962890625,279.7362060546875,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-15T06:00,15,90.0,3.75,279.7643737792969,0.028167724609375,279.87091064453125,0.13470458984375,279.7362060546875,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-15T06:00,16,96.0,4.0,279.7225646972656,-0.013641357421875,279.8307800292969,0.094573974609375,279.7362060546875,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-15T06:00,17,102.0,4.25,279.7950134277344,0.058807373046875,279.9345703125,0.1983642578125,279.7362060546875,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-15T06:00,18,108.0,4.5,279.7569580078125,0.020751953125,279.89044189453125,0.15423583984375,279.7362060546875,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-15T06:00,19,114.0,4.75,279.70819091796875,-0.02801513671875,279.8381042480469,0.101898193359375,279.7362060546875,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-15T06:00,20,120.0,5.0,279.674560546875,-0.0616455078125,279.8014831542969,0.065277099609375,279.7362060546875,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-15T06:00,21,126.0,5.25,279.76165771484375,0.02545166015625,279.8984375,0.1622314453125,279.7362060546875,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-15T06:00,22,132.0,5.5,279.7423400878906,0.006134033203125,279.8802795410156,0.144073486328125,279.7362060546875,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-15T06:00,23,138.0,5.75,279.68719482421875,-0.04901123046875,279.8622131347656,0.126007080078125,279.7362060546875,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-15T06:00,24,144.0,6.0,279.653076171875,-0.0831298828125,279.808837890625,0.0726318359375,279.7362060546875,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-15T06:00,25,150.0,6.25,279.7277526855469,-0.008453369140625,279.8999938964844,0.163787841796875,279.7362060546875,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-15T06:00,26,156.0,6.5,279.68548583984375,-0.05072021484375,279.8752746582031,0.139068603515625,279.7362060546875,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-15T06:00,27,162.0,6.75,279.61474609375,-0.1214599609375,279.84527587890625,0.10906982421875,279.7362060546875,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-15T06:00,28,168.0,7.0,279.57427978515625,-0.16192626953125,279.7976379394531,0.061431884765625,279.7362060546875,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-15T06:00,29,174.0,7.25,279.660400390625,-0.0758056640625,279.887451171875,0.1512451171875,279.7362060546875,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-15T06:00,30,180.0,7.5,279.6482849121094,-0.087921142578125,279.83001708984375,0.09381103515625,279.7362060546875,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-15T06:00,31,186.0,7.75,279.5892639160156,-0.146942138671875,279.7684326171875,0.0322265625,279.7362060546875,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-15T06:00,32,192.0,8.0,279.5545349121094,-0.181671142578125,279.7076721191406,-0.028533935546875,279.7362060546875,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-15T06:00,33,198.0,8.25,279.6339111328125,-0.102294921875,279.81658935546875,0.08038330078125,279.7362060546875,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-15T06:00,34,204.0,8.5,279.624267578125,-0.1119384765625,279.81689453125,0.0806884765625,279.7362060546875,temperature_850hPa,temperature,850,ground_truth
