model,scenario,init_time,step,lead_hours,lead_day,global_mean_k,global_mean_anomaly_k,reference_global_mean_k,reference_global_mean_anomaly_k,initial_global_mean_k,metric_id,metric_variable,metric_level_hpa,reference
GraphCast,,2023-02-17T06:00,1,6.0,0.25,280.0703430175781,0.056640625,280.07891845703125,0.065216064453125,280.0137023925781,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-02-17T06:00,2,12.0,0.5,280.0467529296875,0.033050537109375,280.0716857910156,0.0579833984375,280.0137023925781,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-02-17T06:00,3,18.0,0.75,279.99700927734375,-0.016693115234375,280.04656982421875,0.032867431640625,280.0137023925781,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-02-17T06:00,4,24.0,1.0,279.98529052734375,-0.028411865234375,280.05078125,0.037078857421875,280.0137023925781,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-02-17T06:00,5,30.0,1.25,280.13116455078125,0.117462158203125,280.19476318359375,0.181060791015625,280.0137023925781,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-02-17T06:00,6,36.0,1.5,280.14410400390625,0.130401611328125,280.20294189453125,0.189239501953125,280.0137023925781,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-02-17T06:00,7,42.0,1.75,280.1112365722656,0.0975341796875,280.1898498535156,0.1761474609375,280.0137023925781,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-02-17T06:00,8,48.0,2.0,280.1097412109375,0.096038818359375,280.15936279296875,0.145660400390625,280.0137023925781,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-02-17T06:00,9,54.0,2.25,280.2256774902344,0.21197509765625,280.29364013671875,0.279937744140625,280.0137023925781,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-02-17T06:00,10,60.0,2.5,280.2042236328125,0.190521240234375,280.2673645019531,0.253662109375,280.0137023925781,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-02-17T06:00,11,66.0,2.75,280.1394958496094,0.12579345703125,280.2295837402344,0.21588134765625,280.0137023925781,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-02-17T06:00,12,72.0,3.0,280.1238098144531,0.110107421875,280.20062255859375,0.186920166015625,280.0137023925781,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-02-17T06:00,13,78.0,3.25,280.2494201660156,0.2357177734375,280.3605041503906,0.3468017578125,280.0137023925781,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-02-17T06:00,14,84.0,3.5,280.2452087402344,0.23150634765625,280.34271240234375,0.329010009765625,280.0137023925781,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-02-17T06:00,15,90.0,3.75,280.20587158203125,0.192169189453125,280.304931640625,0.291229248046875,280.0137023925781,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-02-17T06:00,16,96.0,4.0,280.18865966796875,0.174957275390625,280.2789001464844,0.26519775390625,280.0137023925781,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-02-17T06:00,17,102.0,4.25,280.3262634277344,0.31256103515625,280.4324951171875,0.418792724609375,280.0137023925781,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-02-17T06:00,18,108.0,4.5,280.3203430175781,0.306640625,280.40716552734375,0.393463134765625,280.0137023925781,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-02-17T06:00,19,114.0,4.75,280.251220703125,0.237518310546875,280.2868347167969,0.27313232421875,280.0137023925781,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-02-17T06:00,20,120.0,5.0,280.1785888671875,0.164886474609375,280.2164611816406,0.2027587890625,280.0137023925781,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-02-17T06:00,21,126.0,5.25,280.24603271484375,0.232330322265625,280.26751708984375,0.253814697265625,280.0137023925781,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-02-17T06:00,22,132.0,5.5,280.1822814941406,0.1685791015625,280.2063903808594,0.19268798828125,280.0137023925781,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-02-17T06:00,23,138.0,5.75,280.07562255859375,0.061920166015625,280.1274108886719,0.11370849609375,280.0137023925781,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-02-17T06:00,24,144.0,6.0,280.02288818359375,0.009185791015625,280.078125,0.064422607421875,280.0137023925781,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-02-17T06:00,25,150.0,6.25,280.1259460449219,0.11224365234375,280.1393127441406,0.1256103515625,280.0137023925781,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-02-17T06:00,26,156.0,6.5,280.1061706542969,0.09246826171875,280.1258239746094,0.11212158203125,280.0137023925781,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-02-17T06:00,27,162.0,6.75,280.0501708984375,0.036468505859375,280.0743103027344,0.06060791015625,280.0137023925781,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-02-17T06:00,28,168.0,7.0,280.02764892578125,0.013946533203125,280.0426940917969,0.02899169921875,280.0137023925781,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-02-17T06:00,29,174.0,7.25,280.1522216796875,0.138519287109375,280.19921875,0.185516357421875,280.0137023925781,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-02-17T06:00,30,180.0,7.5,280.1402587890625,0.126556396484375,280.19976806640625,0.186065673828125,280.0137023925781,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-02-17T06:00,31,186.0,7.75,280.0771179199219,0.06341552734375,280.1258239746094,0.11212158203125,280.0137023925781,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-02-17T06:00,32,192.0,8.0,280.05389404296875,0.040191650390625,280.07476806640625,0.061065673828125,280.0137023925781,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-02-17T06:00,33,198.0,8.25,280.188720703125,0.175018310546875,280.194580078125,0.180877685546875,280.0137023925781,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-02-17T06:00,34,204.0,8.5,280.1924133300781,0.1787109375,280.1999816894531,0.186279296875,280.0137023925781,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-02-17T06:00,35,210.0,8.75,280.1440124511719,0.13031005859375,280.176513671875,0.162811279296875,280.0137023925781,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-02-17T06:00,36,216.0,9.0,280.1125793457031,0.098876953125,280.13568115234375,0.121978759765625,280.0137023925781,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-02-17T06:00,37,222.0,9.25,280.23681640625,0.223114013671875,280.2613220214844,0.24761962890625,280.0137023925781,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-02-17T06:00,38,228.0,9.5,280.22711181640625,0.213409423828125,280.276123046875,0.262420654296875,280.0137023925781,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-02-17T06:00,39,234.0,9.75,280.18743896484375,0.173736572265625,280.2700500488281,0.25634765625,280.0137023925781,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-02-17T06:00,40,240.0,10.0,280.1539001464844,0.14019775390625,280.24029541015625,0.226593017578125,280.0137023925781,temperature_850hPa,temperature,850,ground_truth
