model,scenario,init_time,step,lead_hours,lead_day,global_mean_k,global_mean_anomaly_k,reference_global_mean_k,reference_global_mean_anomaly_k,initial_global_mean_k,metric_id,metric_variable,metric_level_hpa,reference
GraphCast,,2023-01-10T06:00,1,6.0,0.25,280.0343017578125,0.040924072265625,280.0469970703125,0.053619384765625,279.9933776855469,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-10T06:00,2,12.0,0.5,279.98175048828125,-0.011627197265625,279.9987487792969,0.00537109375,279.9933776855469,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-10T06:00,3,18.0,0.75,279.91973876953125,-0.073638916015625,279.9863586425781,-0.00701904296875,279.9933776855469,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-10T06:00,4,24.0,1.0,279.8737487792969,-0.11962890625,279.923828125,-0.069549560546875,279.9933776855469,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-10T06:00,5,30.0,1.25,279.9416198730469,-0.0517578125,279.99871826171875,0.005340576171875,279.9933776855469,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-10T06:00,6,36.0,1.5,279.9058837890625,-0.087493896484375,279.9614562988281,-0.03192138671875,279.9933776855469,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-10T06:00,7,42.0,1.75,279.8447570800781,-0.14862060546875,279.927978515625,-0.065399169921875,279.9933776855469,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-10T06:00,8,48.0,2.0,279.7787170410156,-0.21466064453125,279.871337890625,-0.122039794921875,279.9933776855469,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-10T06:00,9,54.0,2.25,279.8218078613281,-0.17156982421875,279.9202880859375,-0.073089599609375,279.9933776855469,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-10T06:00,10,60.0,2.5,279.777587890625,-0.215789794921875,279.88568115234375,-0.107696533203125,279.9933776855469,temperature_850hPa,temperature,850,ground_truth
