model,scenario,init_time,step,lead_hours,lead_day,global_mean_k,global_mean_anomaly_k,reference_global_mean_k,reference_global_mean_anomaly_k,initial_global_mean_k,metric_id,metric_variable,metric_level_hpa,reference
GraphCast,,2023-08-25T06:00,1,6.0,0.25,283.4089660644531,0.125823974609375,283.42974853515625,0.1466064453125,283.28314208984375,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-08-25T06:00,2,12.0,0.5,283.3684997558594,0.085357666015625,283.389404296875,0.10626220703125,283.28314208984375,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-08-25T06:00,3,18.0,0.75,283.2829895019531,-0.000152587890625,283.3306884765625,0.04754638671875,283.28314208984375,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-08-25T06:00,4,24.0,1.0,283.1822814941406,-0.100860595703125,283.216796875,-0.06634521484375,283.28314208984375,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-08-25T06:00,5,30.0,1.25,283.3063659667969,0.023223876953125,283.34356689453125,0.0604248046875,283.28314208984375,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-08-25T06:00,6,36.0,1.5,283.2701416015625,-0.01300048828125,283.30181884765625,0.0186767578125,283.28314208984375,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-08-25T06:00,7,42.0,1.75,283.1797180175781,-0.103424072265625,283.2405700683594,-0.042572021484375,283.28314208984375,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-08-25T06:00,8,48.0,2.0,283.08544921875,-0.19769287109375,283.14898681640625,-0.1341552734375,283.28314208984375,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-08-25T06:00,9,54.0,2.25,283.2037658691406,-0.079376220703125,283.2805480957031,-0.002593994140625,283.28314208984375,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-08-25T06:00,10,60.0,2.5,283.1853332519531,-0.097808837890625,283.23760986328125,-0.0455322265625,283.28314208984375,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-08-25T06:00,11,66.0,2.75,283.1079406738281,-0.175201416015625,283.1777038574219,-0.105438232421875,283.28314208984375,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-08-25T06:00,12,72.0,3.0,283.0237731933594,-0.259368896484375,283.0786437988281,-0.204498291015625,283.28314208984375,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-08-25T06:00,13,78.0,3.25,283.1535949707031,-0.129547119140625,283.2096862792969,-0.073455810546875,283.28314208984375,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-08-25T06:00,14,84.0,3.5,283.16632080078125,-0.1168212890625,283.21722412109375,-0.06591796875,283.28314208984375,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-08-25T06:00,15,90.0,3.75,283.116455078125,-0.16668701171875,283.187744140625,-0.09539794921875,283.28314208984375,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-08-25T06:00,16,96.0,4.0,283.04815673828125,-0.2349853515625,283.13555908203125,-0.1475830078125,283.28314208984375,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-08-25T06:00,17,102.0,4.25,283.1725769042969,-0.110565185546875,283.26702880859375,-0.01611328125,283.28314208984375,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-08-25T06:00,18,108.0,4.5,283.16766357421875,-0.115478515625,283.26837158203125,-0.0147705078125,283.28314208984375,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-08-25T06:00,19,114.0,4.75,283.0958557128906,-0.187286376953125,283.2232971191406,-0.059844970703125,283.28314208984375,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-08-25T06:00,20,120.0,5.0,282.9953308105469,-0.287811279296875,283.1026916503906,-0.180450439453125,283.28314208984375,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-08-25T06:00,21,126.0,5.25,283.10223388671875,-0.180908203125,283.24761962890625,-0.0355224609375,283.28314208984375,temperature_850hPa,temperature,850,ground_truth
