model,scenario,init_time,step,lead_hours,lead_day,global_mean_k,global_mean_anomaly_k,reference_global_mean_k,reference_global_mean_anomaly_k,initial_global_mean_k,metric_id,metric_variable,metric_level_hpa,reference
GraphCast,,2023-08-28T06:00,1,6.0,0.25,283.2042541503906,0.1256103515625,283.2096862792969,0.13104248046875,283.0786437988281,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-08-28T06:00,2,12.0,0.5,283.20635986328125,0.127716064453125,283.21722412109375,0.138580322265625,283.0786437988281,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-08-28T06:00,3,18.0,0.75,283.1482849121094,0.06964111328125,283.187744140625,0.109100341796875,283.0786437988281,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-08-28T06:00,4,24.0,1.0,283.0786437988281,0.0,283.13555908203125,0.056915283203125,283.0786437988281,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-08-28T06:00,5,30.0,1.25,283.20458984375,0.125946044921875,283.26702880859375,0.188385009765625,283.0786437988281,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-08-28T06:00,6,36.0,1.5,283.2047119140625,0.126068115234375,283.26837158203125,0.189727783203125,283.0786437988281,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-08-28T06:00,7,42.0,1.75,283.12823486328125,0.049591064453125,283.2232971191406,0.1446533203125,283.0786437988281,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-08-28T06:00,8,48.0,2.0,283.0151062011719,-0.06353759765625,283.1026916503906,0.0240478515625,283.0786437988281,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-08-28T06:00,9,54.0,2.25,283.1369934082031,0.058349609375,283.24761962890625,0.168975830078125,283.0786437988281,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-08-28T06:00,10,60.0,2.5,283.13226318359375,0.053619384765625,283.2332763671875,0.154632568359375,283.0786437988281,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-08-28T06:00,11,66.0,2.75,283.0518493652344,-0.02679443359375,283.15740966796875,0.078765869140625,283.0786437988281,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-08-28T06:00,12,72.0,3.0,282.9544372558594,-0.12420654296875,283.0616149902344,-0.01702880859375,283.0786437988281,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-08-28T06:00,13,78.0,3.25,283.08074951171875,0.002105712890625,283.2439880371094,0.16534423828125,283.0786437988281,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-08-28T06:00,14,84.0,3.5,283.06854248046875,-0.010101318359375,283.20819091796875,0.129547119140625,283.0786437988281,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-08-28T06:00,15,90.0,3.75,282.977294921875,-0.101348876953125,283.1343078613281,0.0556640625,283.0786437988281,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-08-28T06:00,16,96.0,4.0,282.8717346191406,-0.2069091796875,283.0330810546875,-0.045562744140625,283.0786437988281,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-08-28T06:00,17,102.0,4.25,282.9835510253906,-0.0950927734375,283.1731262207031,0.094482421875,283.0786437988281,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-08-28T06:00,18,108.0,4.5,282.974853515625,-0.103790283203125,283.1424560546875,0.063812255859375,283.0786437988281,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-08-28T06:00,19,114.0,4.75,282.9135437011719,-0.16510009765625,283.0778503417969,-0.00079345703125,283.0786437988281,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-08-28T06:00,20,120.0,5.0,282.84906005859375,-0.229583740234375,282.99212646484375,-0.086517333984375,283.0786437988281,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-08-28T06:00,21,126.0,5.25,282.95562744140625,-0.123016357421875,283.091552734375,0.012908935546875,283.0786437988281,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-08-28T06:00,22,132.0,5.5,282.9311218261719,-0.14752197265625,283.0569763183594,-0.02166748046875,283.0786437988281,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-08-28T06:00,23,138.0,5.75,282.8501892089844,-0.22845458984375,283.0058288574219,-0.07281494140625,283.0786437988281,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-08-28T06:00,24,144.0,6.0,282.77984619140625,-0.298797607421875,282.9267272949219,-0.15191650390625,283.0786437988281,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-08-28T06:00,25,150.0,6.25,282.8825988769531,-0.196044921875,283.0564270019531,-0.022216796875,283.0786437988281,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-08-28T06:00,26,156.0,6.5,282.85693359375,-0.221710205078125,282.9989929199219,-0.07965087890625,283.0786437988281,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-08-28T06:00,27,162.0,6.75,282.76904296875,-0.309600830078125,282.9696044921875,-0.109039306640625,283.0786437988281,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-08-28T06:00,28,168.0,7.0,282.69122314453125,-0.387420654296875,282.8863220214844,-0.19232177734375,283.0786437988281,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-08-28T06:00,29,174.0,7.25,282.8135070800781,-0.26513671875,283.00238037109375,-0.076263427734375,283.0786437988281,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-08-28T06:00,30,180.0,7.5,282.7989807128906,-0.2796630859375,282.9739990234375,-0.104644775390625,283.0786437988281,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-08-28T06:00,31,186.0,7.75,282.7183532714844,-0.36029052734375,282.91278076171875,-0.165863037109375,283.0786437988281,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-08-28T06:00,32,192.0,8.0,282.6535949707031,-0.425048828125,282.8599548339844,-0.21868896484375,283.0786437988281,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-08-28T06:00,33,198.0,8.25,282.78173828125,-0.296905517578125,282.9885559082031,-0.090087890625,283.0786437988281,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-08-28T06:00,34,204.0,8.5,282.7662658691406,-0.3123779296875,282.97174072265625,-0.106903076171875,283.0786437988281,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-08-28T06:00,35,210.0,8.75,282.66778564453125,-0.410858154296875,282.9593200683594,-0.11932373046875,283.0786437988281,temperature_850hPa,temperature,850,ground_truth
