model,scenario,init_time,step,lead_hours,lead_day,global_mean_k,global_mean_anomaly_k,reference_global_mean_k,reference_global_mean_anomaly_k,initial_global_mean_k,metric_id,metric_variable,metric_level_hpa,reference
GraphCast,,2023-02-01T06:00,1,6.0,0.25,279.9074401855469,0.110565185546875,279.9354553222656,0.138580322265625,279.796875,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-02-01T06:00,2,12.0,0.5,279.9234924316406,0.126617431640625,279.954345703125,0.157470703125,279.796875,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-02-01T06:00,3,18.0,0.75,279.8883056640625,0.0914306640625,279.94598388671875,0.14910888671875,279.796875,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-02-01T06:00,4,24.0,1.0,279.8578186035156,0.060943603515625,279.92694091796875,0.13006591796875,279.796875,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-02-01T06:00,5,30.0,1.25,279.9681396484375,0.1712646484375,280.0343017578125,0.2374267578125,279.796875,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-02-01T06:00,6,36.0,1.5,279.97381591796875,0.17694091796875,280.0279541015625,0.2310791015625,279.796875,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-02-01T06:00,7,42.0,1.75,279.95989990234375,0.16302490234375,280.0254821777344,0.228607177734375,279.796875,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-02-01T06:00,8,48.0,2.0,279.9584045410156,0.161529541015625,280.025146484375,0.228271484375,279.796875,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-02-01T06:00,9,54.0,2.25,280.0716857910156,0.274810791015625,280.1468200683594,0.349945068359375,279.796875,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-02-01T06:00,10,60.0,2.5,280.0754089355469,0.278533935546875,280.1383972167969,0.341522216796875,279.796875,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-02-01T06:00,11,66.0,2.75,280.0503845214844,0.253509521484375,280.1044921875,0.3076171875,279.796875,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-02-01T06:00,12,72.0,3.0,280.052490234375,0.255615234375,280.1078186035156,0.310943603515625,279.796875,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-02-01T06:00,13,78.0,3.25,280.1749572753906,0.378082275390625,280.2664489746094,0.469573974609375,279.796875,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-02-01T06:00,14,84.0,3.5,280.18798828125,0.39111328125,280.27044677734375,0.47357177734375,279.796875,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-02-01T06:00,15,90.0,3.75,280.1487121582031,0.351837158203125,280.23358154296875,0.43670654296875,279.796875,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-02-01T06:00,16,96.0,4.0,280.1298828125,0.3330078125,280.1975402832031,0.400665283203125,279.796875,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-02-01T06:00,17,102.0,4.25,280.224365234375,0.427490234375,280.2925720214844,0.495697021484375,279.796875,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-02-01T06:00,18,108.0,4.5,280.2099609375,0.4130859375,280.2577819824219,0.460906982421875,279.796875,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-02-01T06:00,19,114.0,4.75,280.14630126953125,0.34942626953125,280.1944274902344,0.397552490234375,279.796875,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-02-01T06:00,20,120.0,5.0,280.1115417480469,0.314666748046875,280.11737060546875,0.32049560546875,279.796875,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-02-01T06:00,21,126.0,5.25,280.2069396972656,0.410064697265625,280.1872253417969,0.390350341796875,279.796875,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-02-01T06:00,22,132.0,5.5,280.18890380859375,0.39202880859375,280.1448059082031,0.347930908203125,279.796875,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-02-01T06:00,23,138.0,5.75,280.1177062988281,0.320831298828125,280.100341796875,0.303466796875,279.796875,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-02-01T06:00,24,144.0,6.0,280.0667724609375,0.2698974609375,280.0577087402344,0.260833740234375,279.796875,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-02-01T06:00,25,150.0,6.25,280.1504211425781,0.353546142578125,280.1517333984375,0.3548583984375,279.796875,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-02-01T06:00,26,156.0,6.5,280.1451721191406,0.348297119140625,280.15423583984375,0.35736083984375,279.796875,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-02-01T06:00,27,162.0,6.75,280.0957946777344,0.298919677734375,280.1314697265625,0.3345947265625,279.796875,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-02-01T06:00,28,168.0,7.0,280.0537109375,0.2568359375,280.0886535644531,0.291778564453125,279.796875,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-02-01T06:00,29,174.0,7.25,280.14739990234375,0.35052490234375,280.171630859375,0.374755859375,279.796875,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-02-01T06:00,30,180.0,7.5,280.1522216796875,0.3553466796875,280.19866943359375,0.40179443359375,279.796875,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-02-01T06:00,31,186.0,7.75,280.1136474609375,0.3167724609375,280.1936340332031,0.396759033203125,279.796875,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-02-01T06:00,32,192.0,8.0,280.06402587890625,0.26715087890625,280.1659240722656,0.369049072265625,279.796875,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-02-01T06:00,33,198.0,8.25,280.1500244140625,0.3531494140625,280.26995849609375,0.47308349609375,279.796875,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-02-01T06:00,34,204.0,8.5,280.15777587890625,0.36090087890625,280.2767639160156,0.479888916015625,279.796875,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-02-01T06:00,35,210.0,8.75,280.1227111816406,0.325836181640625,280.25604248046875,0.45916748046875,279.796875,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-02-01T06:00,36,216.0,9.0,280.0803527832031,0.283477783203125,280.2181396484375,0.4212646484375,279.796875,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-02-01T06:00,37,222.0,9.25,280.1807861328125,0.3839111328125,280.31146240234375,0.51458740234375,279.796875,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-02-01T06:00,38,228.0,9.5,280.1858215332031,0.388946533203125,280.30413818359375,0.50726318359375,279.796875,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-02-01T06:00,39,234.0,9.75,280.1482238769531,0.351348876953125,280.23883056640625,0.44195556640625,279.796875,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-02-01T06:00,40,240.0,10.0,280.1087951660156,0.311920166015625,280.1787414550781,0.381866455078125,279.796875,temperature_850hPa,temperature,850,ground_truth
