model,scenario,init_time,step,lead_hours,lead_day,global_mean_k,global_mean_anomaly_k,reference_global_mean_k,reference_global_mean_anomaly_k,initial_global_mean_k,metric_id,metric_variable,metric_level_hpa,reference
GraphCast,,2023-03-19T06:00,1,6.0,0.25,280.6487731933594,0.093505859375,280.6874084472656,0.13214111328125,280.5552673339844,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-03-19T06:00,2,12.0,0.5,280.61669921875,0.061431884765625,280.6612548828125,0.105987548828125,280.5552673339844,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-03-19T06:00,3,18.0,0.75,280.54620361328125,-0.009063720703125,280.6141357421875,0.058868408203125,280.5552673339844,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-03-19T06:00,4,24.0,1.0,280.53033447265625,-0.024932861328125,280.5851135253906,0.02984619140625,280.5552673339844,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-03-19T06:00,5,30.0,1.25,280.6536865234375,0.098419189453125,280.7362976074219,0.1810302734375,280.5552673339844,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-03-19T06:00,6,36.0,1.5,280.6317138671875,0.076446533203125,280.69769287109375,0.142425537109375,280.5552673339844,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-03-19T06:00,7,42.0,1.75,280.5777893066406,0.02252197265625,280.6681213378906,0.11285400390625,280.5552673339844,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-03-19T06:00,8,48.0,2.0,280.55401611328125,-0.001251220703125,280.637939453125,0.082672119140625,280.5552673339844,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-03-19T06:00,9,54.0,2.25,280.6621398925781,0.10687255859375,280.7677917480469,0.2125244140625,280.5552673339844,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-03-19T06:00,10,60.0,2.5,280.6287536621094,0.073486328125,280.73419189453125,0.178924560546875,280.5552673339844,temperature_850hPa,temperature,850,ground_truth
