model,scenario,init_time,step,lead_hours,lead_day,global_mean_k,global_mean_anomaly_k,reference_global_mean_k,reference_global_mean_anomaly_k,initial_global_mean_k,metric_id,metric_variable,metric_level_hpa,reference
GraphCast,,2023-01-26T06:00,1,6.0,0.25,279.9972229003906,0.0784912109375,280.0337829589844,0.11505126953125,279.9187316894531,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-26T06:00,2,12.0,0.5,279.98077392578125,0.062042236328125,280.0093994140625,0.090667724609375,279.9187316894531,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-26T06:00,3,18.0,0.75,279.89129638671875,-0.027435302734375,279.942138671875,0.023406982421875,279.9187316894531,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-26T06:00,4,24.0,1.0,279.8173522949219,-0.10137939453125,279.87506103515625,-0.043670654296875,279.9187316894531,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-26T06:00,5,30.0,1.25,279.9173278808594,-0.00140380859375,279.9977111816406,0.0789794921875,279.9187316894531,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-26T06:00,6,36.0,1.5,279.92181396484375,0.003082275390625,279.9966125488281,0.077880859375,279.9187316894531,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-26T06:00,7,42.0,1.75,279.87115478515625,-0.047576904296875,279.9497375488281,0.031005859375,279.9187316894531,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-26T06:00,8,48.0,2.0,279.83160400390625,-0.087127685546875,279.9068603515625,-0.011871337890625,279.9187316894531,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-26T06:00,9,54.0,2.25,279.9299621582031,0.01123046875,280.0269775390625,0.108245849609375,279.9187316894531,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-26T06:00,10,60.0,2.5,279.8934020996094,-0.02532958984375,279.97186279296875,0.053131103515625,279.9187316894531,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-26T06:00,11,66.0,2.75,279.8047180175781,-0.114013671875,279.8674011230469,-0.05133056640625,279.9187316894531,temperature_850hPa,temperature,850,ground_truth
GraphCast,,2023-01-26T06:00,12,72.0,3.0,279.73297119140625,-0.185760498046875,279.7908020019531,-0.1279296875,279.9187316894531,temperature_850hPa,temperature,850,ground_truth
